"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Federated: site-specific slopes","moderate",5,10,"5",8,197,12,0.0609137055837563,0.0363997352746525,0.060913705583756,0.000423805161909553,0.000586123716246411,0.00399781546189081,0.0357518770255489,0.224111520099201,0.309436112120293,0.328112567006666,0.147208121827411,0,0.00466233314769741,0.0172653755565499,0.153053301815025,0.0101522842639594,0.0152284263959391
"Federated: site-specific slopes","moderate",5,10,"5",9,172,12,0.0697674418604651,0.021945866861741,0.0697674418604651,0.000193452558767841,0.00053964946051072,0.00567232224550165,0.0416874463412695,0.23890850688515,0.358621091610525,0.664849903469941,0.151162790697674,0,0.0232209996455124,0.0313847155210587,0.234781322834723,0,0.0174418604651163
"Federated: site-specific slopes","moderate",5,10,"5",10,145,6,0.0413793103448276,0.0181388012618297,0.0413793103448274,0.000153833577628999,0.000211813157474524,0.00299107216972221,0.0266637031618252,0.130876472890621,0.200173181144514,0.22106913985394,0.213793103448276,0,0.0201391719621258,0.0267477721628356,0.794868455771893,0,0.0206896551724138
"Federated: site-specific slopes","moderate",5,10,"Overall",1,5000,601,0.1202,0.1202,0.1202,0.000343110583330299,0.00154858574341469,0.00363862417537023,0.0518717579999794,0.490304709962241,0.747389083373455,0.981044297509915,0.1598,0,0.002278244497489,0.0449763572101891,0.218699849378801,0.001,0.0112
"Federated: site-specific slopes","moderate",5,10,"Overall",2,3856,410,0.106327800829876,0.106327800829876,0.106327800829876,0.000394046794641072,0.00137954982312596,0.00385459398721924,0.0452120374583747,0.427156969837579,0.713134645943731,0.92050828032587,0.172458506224066,0,0.00599534726795608,0.0532362441426915,0.220166111575252,0.000518672199170124,0.00855809128630705
"Federated: site-specific slopes","moderate",5,10,"Overall",3,3067,248,0.0808607760026084,0.0808607760026084,0.0808607760026084,0.000146788612703002,0.000848022304021762,0.0025544429856541,0.0322002750170533,0.347897705488088,0.622106807826228,0.863845293258702,0.238669709814151,0,0.00265493219595194,0.0479047443455963,0.296405664746292,0.0026084121291164,0.0107597000326052
"Federated: site-specific slopes","moderate",5,10,"Overall",4,2539,165,0.0649862150452934,0.0649862150452934,0.0649862150452934,9.25701190224363e-05,0.000786317691628449,0.0019149739219486,0.0257266230143149,0.270822493580314,0.491981660270284,0.89632751124997,0.27412367073651,0,0.00642496028543005,0.0488424630574428,0.338383280230492,0.000787711697518708,0.0102402520677432
"Federated: site-specific slopes","moderate",5,10,"Overall",5,2159,94,0.0435386753126447,0.0435386753126447,0.0435386753126448,8.56302857081875e-05,0.00057021816705702,0.0016507791367552,0.0169600485587539,0.175786003100093,0.348712814337034,0.63304838449369,0.355257063455303,0,0.00597847055273706,0.0480348861935836,0.709872113958508,0.000926354793886058,0.0106530801296897
"Federated: site-specific slopes","moderate",5,10,"Overall",6,1902,78,0.0410094637223975,0.0410094637223975,0.0410094637223976,9.64850991638431e-05,0.000668831989529515,0.0018992743141435,0.0188732472669267,0.159888243822063,0.320031275317683,0.625286180554073,0.32912723449001,0,0.0043295434320271,0.0377824735538317,0.733021042667744,0.0010515247108307,0.0120925341745531
"Federated: site-specific slopes","moderate",5,10,"Overall",7,1678,54,0.032181168057211,0.032181168057211,0.032181168057211,9.55892742027891e-05,0.000518450316926475,0.00127313374639822,0.013512720571568,0.138366757682312,0.269590115824779,0.810940729889287,0.426698450536353,0,0.00903664778665715,0.0505817988945913,0.806989647744845,0.000595947556615018,0.00953516090584029
"Federated: site-specific slopes","moderate",5,10,"Overall",8,1511,55,0.0363997352746525,0.0363997352746525,0.0363997352746526,0.000185734287236475,0.000521641319152498,0.0011736697767496,0.0141002905886259,0.147734152728523,0.308292741598171,0.747944234457443,0.413633355393779,0,0.00374888311414427,0.0526395930710753,0.746245817020664,0.00198544010589014,0.0086035737921906
"Federated: site-specific slopes","moderate",5,10,"Overall",9,1367,30,0.021945866861741,0.021945866861741,0.0219458668617411,3.01733019424516e-05,0.000128128536452018,0.000350503857400163,0.00547631155689715,0.103145669337978,0.228431313565551,0.664849903469941,0.628383321141185,0,0.00168625720985409,0.0578894922620865,0.866078931848166,0.0021945866861741,0.00950987564008778
"Federated: site-specific slopes","moderate",5,10,"Overall",10,1268,23,0.0181388012618297,0.0181388012618297,0.0181388012618297,1.99743628348962e-05,0.000246916291503741,0.00064548420140702,0.00671653299101302,0.0731688303211182,0.182197945120317,0.36593189995177,0.61198738170347,0,0.00543523380883597,0.0429822177372819,0.913863156536525,0.00315457413249211,0.0110410094637224
"Pooled site FE: shared slopes","moderate",5,10,"Overall",1,5000,601,0.1202,0.1202,0.120200000014486,0.000228078850887971,0.00155872472545661,0.00403195257166719,0.0537898526613549,0.482358044038716,0.732215902982004,0.97652666619915,0.1486,0,0.00307136047512601,0.0471743219164129,0.216641940569485,0.001,0.0104
"Pooled site FE: shared slopes","moderate",5,10,"1",1,600,7,0.0116666666666667,0.1202,0.0178638433828092,0.000228078850887971,0.000783905065494506,0.0016011211313468,0.00998432575987901,0.0560770052004622,0.140680177620563,0.199113208322519,0.501666666666667,0,0.00398759538658911,0.0285770586973264,0.938884550623527,0.00333333333333333,0.0116666666666667
"Pooled site FE: shared slopes","moderate",5,10,"2",1,800,26,0.0325,0.1202,0.0361549863102932,0.000544363469497075,0.00102487798072517,0.00255605049241892,0.0184989987792277,0.127855350626063,0.300976031863621,0.577102911865642,0.30625,0,0.00307136047512601,0.0313389944546259,0.808562338183262,0.0025,0.01625
"Pooled site FE: shared slopes","moderate",5,10,"3",1,1000,86,0.086,0.1202,0.0802551624598187,0.000602257815168635,0.00264181116199694,0.00555114580594483,0.0459737167991221,0.275594566820357,0.504795001598034,0.808519266980568,0.12,0,0.0110134788544735,0.0349452108579708,0.171202616293181,0,0.015
"Pooled site FE: shared slopes","moderate",5,10,"4",1,1200,174,0.145,0.1202,0.143316215603461,0.00196289410110019,0.00439413052900274,0.0103204572856448,0.0905665270101548,0.469608738037943,0.692388064319508,0.816610596819019,0.0466666666666667,0,0.00527818610943339,0.0647087801214266,0.175704598293781,0.000833333333333333,0.00666666666666667
"Pooled site FE: shared slopes","moderate",5,10,"5",1,1400,308,0.22,0.1202,0.220802202721814,0.000917582749980724,0.00800578774209645,0.0178357275183216,0.157217889243247,0.656640157772149,0.864812911267398,0.97652666619915,0.015,0,0.0149340640008452,0.0664907982777586,0.187601137506401,0,0.00642857142857143
"Pooled site FE: shared slopes","moderate",5,10,"Overall",2,3856,410,0.106327800829876,0.106327800829876,0.106327800850004,0.000196132824780822,0.000954060034780084,0.00300164601196212,0.0461578463067661,0.430555097891942,0.704810509433942,0.906269136458914,0.1875,0,0.00341758087237615,0.0538384595827856,0.220806529417289,0.000778008298755187,0.0095954356846473
"Pooled site FE: shared slopes","moderate",5,10,"1",2,546,11,0.0201465201465201,0.106327800829876,0.0212720392366909,0.000196132824780822,0.000524767920652529,0.00119493363863069,0.00962002461306572,0.0805901177232967,0.135465618865758,0.400259162355184,0.518315018315018,0,0.00441848458057446,0.0657732914439182,0.905806702100735,0.00183150183150183,0.00915750915750916
"Pooled site FE: shared slopes","moderate",5,10,"2",2,718,35,0.0487465181058496,0.106327800829876,0.0405785485003257,0.000266786376610059,0.000682886427884782,0.00166630234298257,0.0203838798716571,0.135242096726461,0.343043155570524,0.612486443265737,0.32033426183844,0,0.00341758087237615,0.0290345747603419,0.592126394554368,0.00139275766016713,0.0181058495821727
"Pooled site FE: shared slopes","moderate",5,10,"3",2,810,63,0.0777777777777778,0.106327800829876,0.0851573555665835,0.000502245277062475,0.00194589726939011,0.00525886003919541,0.0426574242436113,0.33569235084664,0.559606185354461,0.891041771010397,0.148148148148148,0,0.00622530363269628,0.0396598051111501,0.24110638173348,0.00123456790123457,0.0135802469135802
"Pooled site FE: shared slopes","moderate",5,10,"4",2,887,130,0.146561443066516,0.106327800829876,0.14028465541777,0.000915243077653271,0.00323507429575737,0.00764705448065891,0.0832088917661963,0.492666553475815,0.676969374902318,0.893535655434467,0.0710259301014656,0,0.0171767928796271,0.0678071573614389,0.169236128631544,0,0.00676437429537768
"Pooled site FE: shared slopes","moderate",5,10,"5",2,895,171,0.191061452513966,0.106327800829876,0.196469409459949,0.00088422076463492,0.00659666824966446,0.0121234789850393,0.132773994036253,0.646430112215509,0.807065327985153,0.906269136458914,0.0301675977653631,0,0.0318053944454207,0.0672585974325412,0.189188893451135,0,0.00223463687150838
"Pooled site FE: shared slopes","moderate",5,10,"Overall",3,3067,248,0.0808607760026084,0.0808607760026084,0.0808607760243356,7.60929082655316e-05,0.000642899446230682,0.00204822505549401,0.0333227437253432,0.340067344210405,0.611461142954474,0.848371245073125,0.244538637104663,0,0.00172955424132569,0.0511843381632339,0.289142043658812,0.00228236061297685,0.0097815454841865
"Pooled site FE: shared slopes","moderate",5,10,"1",3,492,10,0.0203252032520325,0.0808607760026084,0.0195500821006354,7.60929082655316e-05,0.000364842676268802,0.00081292935972953,0.00781520222568883,0.079285223067462,0.154070777155712,0.316147970601262,0.565040650406504,0,0.00172955424132569,0.0234718644596165,0.900453653066646,0.00609756097560976,0.0121951219512195
"Pooled site FE: shared slopes","moderate",5,10,"2",3,630,20,0.0317460317460317,0.0808607760026084,0.0364490119663137,9.97192683652573e-05,0.000310630770053871,0.00166316573496373,0.0155009918270479,0.132782555268916,0.325596251253168,0.783827075773084,0.374603174603175,0,0.00723673391022311,0.0355472591587629,0.782721470758398,0.00158730158730159,0.0126984126984127
"Pooled site FE: shared slopes","moderate",5,10,"3",3,665,45,0.0676691729323308,0.0808607760026084,0.0677312581738763,0.000338398957688631,0.000784680960374043,0.0031203158738887,0.0344623754144277,0.269679832154301,0.464003391072018,0.734819240665955,0.195488721804511,0,0.00409280554000128,0.0435113908512564,0.303453680549324,0.00300751879699248,0.0120300751879699
"Pooled site FE: shared slopes","moderate",5,10,"4",3,657,82,0.124809741248097,0.0808607760026084,0.113542127255846,0.000831304582568799,0.00145927382427656,0.00537354169606783,0.0589693083103776,0.381667999864993,0.648919619426069,0.790702543101864,0.121765601217656,0,0.010383066243463,0.0574063405217741,0.212955839795189,0,0.0076103500761035
"Pooled site FE: shared slopes","moderate",5,10,"5",3,623,91,0.146067415730337,0.0808607760026084,0.153739996535519,0.00145718735166014,0.00354782053414818,0.0104087025441775,0.0868920988578951,0.511832648005053,0.721494276636263,0.848371245073125,0.0417335473515249,0,0.00849700167915143,0.0641192951893994,0.216309735836422,0.00160513643659711,0.00481540930979133
"Pooled site FE: shared slopes","moderate",5,10,"Overall",4,2539,165,0.0649862150452934,0.0649862150452934,0.0649862150676894,4.80215740926277e-05,0.000630495253660295,0.00177971635327484,0.0263752885572844,0.260854319536186,0.465991309856964,0.876339403791898,0.280819220165419,0,0.0051870207004368,0.0507195770138282,0.326718314527285,0.00157542339503742,0.00984639621898385
"Pooled site FE: shared slopes","moderate",5,10,"1",4,461,7,0.0151843817787419,0.0649862150452934,0.0193215165049022,5.44026528045649e-05,0.000240461029709341,0.00100823865587545,0.00707574159873942,0.0899765506718308,0.170790832022949,0.295065036328754,0.585683297180043,0,0.00819528195726428,0.0797150568380893,0.901323949340725,0.00216919739696312,0.00433839479392625
"Pooled site FE: shared slopes","moderate",5,10,"2",4,555,19,0.0342342342342342,0.0649862150452934,0.0301795487286002,4.80215740926277e-05,0.000507555554232077,0.00116993390534671,0.0142017262362287,0.119982675113103,0.241006536929315,0.406088827592622,0.396396396396396,0,0.0051870207004368,0.0161537866095842,0.845522856732319,0.00540540540540541,0.0198198198198198
"Pooled site FE: shared slopes","moderate",5,10,"3",4,559,34,0.0608228980322004,0.0649862150452934,0.0599775538864187,0.000622056277358004,0.00118220581713268,0.00288470793726353,0.0300246010672284,0.219386695121324,0.396964676671656,0.459003535184668,0.212880143112701,0,0.0220916645161495,0.0621606870057224,0.311781446148039,0,0.00715563506261181
"Pooled site FE: shared slopes","moderate",5,10,"4",4,497,41,0.0824949698189135,0.0649862150452934,0.0886606704182195,0.000312376058054868,0.00100403118364405,0.00291386724278766,0.0487310050473925,0.309465980442895,0.529679132536698,0.825539774486424,0.152917505030181,0,0.0112033116741896,0.0503155047896048,0.265109186915585,0,0.0100603621730382
"Pooled site FE: shared slopes","moderate",5,10,"5",4,467,64,0.137044967880086,0.0649862150452934,0.132229819236332,0.000841419653590827,0.00350347932375864,0.00747664528429837,0.0833089287112054,0.417317966468397,0.68233686514963,0.876339403791898,0.0599571734475375,0,0.0114574902180924,0.057652935144075,0.215840769747423,0,0.00642398286937901
"Pooled site FE: shared slopes","moderate",5,10,"Overall",5,2159,94,0.0435386753126447,0.0435386753126447,0.0435386753294794,4.89637745549104e-05,0.000455535712510115,0.00115952272306663,0.0164844969993241,0.178462591002777,0.355101514316238,0.634243501402048,0.38073182028717,0,0.00995892016725618,0.0513885506343603,0.708567911312825,0.000463177396943029,0.00972672533580361
"Pooled site FE: shared slopes","moderate",5,10,"1",5,418,6,0.0143540669856459,0.0435386753126447,0.0120296927343837,5.23134882510634e-05,0.000303804183912334,0.000670874237957045,0.00474112981054698,0.053022141563633,0.106394790486815,0.234383406631712,0.696172248803828,0,0.0118544891591408,0.045695230225278,0.934098822242145,0,0.00956937799043062
"Pooled site FE: shared slopes","moderate",5,10,"2",5,500,13,0.026,0.0435386753126447,0.023927234997301,4.89637745549104e-05,0.000291597347292283,0.000943685306222503,0.00979378824795919,0.0853494832217694,0.231467053983552,0.352873039224467,0.508,0,0.0185362037251894,0.0583276702901643,0.880805431588389,0,0.008
"Pooled site FE: shared slopes","moderate",5,10,"3",5,478,22,0.0460251046025105,0.0435386753126447,0.0395581736040233,0.000337985104964894,0.000879460600090593,0.00194626297509248,0.0216081702361067,0.143091662234938,0.26967670410883,0.488062305667109,0.313807531380753,0,0.0102932033685496,0.0296107772277565,0.737482289831055,0,0.0146443514644351
"Pooled site FE: shared slopes","moderate",5,10,"4",5,413,20,0.0484261501210654,0.0435386753126447,0.0641107955378434,0.000223150532325646,0.000815030967342933,0.00330811396149214,0.0325351722590215,0.227501895380727,0.443955570949048,0.616125043070765,0.213075060532688,0,0.00995892016725618,0.0561765931055198,0.500621398440906,0.00242130750605327,0.00726392251815981
"Pooled site FE: shared slopes","moderate",5,10,"5",5,350,33,0.0942857142857143,0.0435386753126447,0.090346872671059,0.00025978626720455,0.00124147871782435,0.00397210793107387,0.0456402516334347,0.294403553899694,0.479299277411538,0.634243501402048,0.111428571428571,0,0.0148851055260083,0.0578973508422019,0.225079373931753,0,0.00857142857142857
"Pooled site FE: shared slopes","moderate",5,10,"Overall",6,1902,78,0.0410094637223975,0.0410094637223975,0.0410094637421079,2.43743251506572e-05,0.000479375949584757,0.00112927253015879,0.0169742463262596,0.16646208323413,0.320565722475074,0.669009590618492,0.375920084121977,0,0.00385614449150942,0.0412371582108245,0.723131778639441,0.00157728706624606,0.0131440588853838
